country_code;iyear;region;sfi;effect;legit;seceff;secleg;poleff;polleg;ecoeff;ecoleg;soceff;socleg
KEN;1997;1;15;7;8;0;2;2;2;3;2;2;2
KEN;1998;1;15;7;8;0;2;2;2;3;2;2;2
KEN;1999;1;15;7;8;0;2;2;2;3;2;2;2
KEN;2000;1;16;8;8;0;2;2;2;3;2;3;2
KEN;2001;1;16;8;8;0;2;2;2;3;2;3;2
KEN;2002;1;17;9;8;0;2;2;2;4;2;3;2
KEN;2003;1;14;8;6;0;2;1;0;4;2;3;2
KEN;2004;1;13;7;6;0;2;1;0;3;2;3;2
KEN;2005;1;12;6;6;0;2;1;0;3;2;2;2
KEN;2006;1;12;7;5;1;2;1;0;3;1;2;2
KEN;2007;1;14;7;7;1;2;1;2;3;1;2;2
KEN;2008;1;14;7;7;1;2;1;2;3;1;2;2
KEN;2009;1;14;7;7;1;2;1;2;3;1;2;2
KEN;2010;1;12;7;5;1;2;1;0;3;1;2;2
KEN;2011;1;12;7;5;1;2;1;0;3;1;2;2
KEN;2012;1;10;6;4;1;2;0;0;3;1;2;1
KEN;2013;1;10;6;4;1;2;0;0;3;1;2;1
KEN;2014;1;10;6;4;1;2;0;0;3;1;2;1
KEN;2015;1;10;6;4;1;2;0;0;3;1;2;1
KEN;2016;1;10;5;5;0;2;0;1;3;1;2;1
KEN;2017;1;10;5;5;0;2;0;1;3;1;2;1
KEN;2018;1;10;5;5;0;2;0;1;3;1;2;1
KOS;2008;2;8;4;4;0;0;1;3;2;0;1;1
KOS;2009;2;8;4;4;0;0;1;3;2;0;1;1
KOS;2010;2;6;3;3;0;0;1;3;2;0;0;0
KOS;2011;2;6;3;3;0;0;1;3;2;0;0;0
KOS;2012;2;6;3;3;0;0;1;3;2;0;0;0
KOS;2013;2;7;3;4;0;0;1;3;2;0;0;1
KOS;2014;2;7;3;4;0;0;1;3;2;0;0;1
KOS;2015;2;7;3;4;0;0;1;3;2;0;0;1
KOS;2016;2;7;3;4;0;0;1;3;2;0;0;1
KOS;2017;2;6;2;4;0;0;1;3;1;0;0;1
KOS;2018;2;5;1;4;0;0;0;3;1;0;0;1
KUW;1995;2;6;2;4;1;1;1;0;0;3;0;0
KUW;1996;2;6;2;4;1;1;1;0;0;3;0;0
KUW;1997;2;6;2;4;1;1;1;0;0;3;0;0
KUW;1998;2;6;2;4;1;1;1;0;0;3;0;0
KUW;1999;2;5;1;4;0;1;1;0;0;3;0;0
KUW;2000;2;4;1;3;0;0;1;0;0;3;0;0
KUW;2001;2;4;1;3;0;0;1;0;0;3;0;0
KUW;2002;2;4;1;3;0;0;1;0;0;3;0;0
KUW;2003;2;4;1;3;0;0;1;0;0;3;0;0
KUW;2004;2;4;1;3;0;0;1;0;0;3;0;0
KUW;2005;2;4;1;3;0;0;1;0;0;3;0;0
KUW;2006;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2007;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2008;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2009;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2010;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2011;2;4;0;4;0;0;0;0;0;3;0;1
KUW;2012;2;4;0;4;0;0;0;0;0;3;0;1
KUW;2013;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2014;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2015;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2016;2;3;0;3;0;0;0;0;0;3;0;0
KUW;2017;2;4;0;4;0;1;0;0;0;3;0;0
KUW;2018;2;4;0;4;0;1;0;0;0;3;0;0
KYR;1995;2;10;7;3;0;0;1;2;4;0;2;1
KYR;1996;2;11;7;4;0;0;1;2;4;1;2;1
KYR;1997;2;11;7;4;0;0;1;2;4;1;2;1
KYR;1998;2;10;7;3;0;0;1;2;4;0;2;1
KYR;1999;2;12;7;5;0;1;1;2;4;2;2;0
KYR;2000;2;12;7;5;0;1;1;2;4;2;2;0
KYR;2001;2;10;6;4;0;1;0;2;4;1;2;0
KYR;2002;2;11;6;5;0;1;0;2;4;2;2;0
KYR;2003;2;11;7;4;0;1;1;2;4;1;2;0
KYR;2004;2;12;8;4;0;1;2;2;4;1;2;0
KYR;2005;2;12;8;4;0;1;2;2;4;1;2;0
KYR;2006;2;12;8;4;0;1;2;2;4;1;2;0
KYR;2007;2;10;6;4;0;1;2;2;3;1;1;0
KYR;2008;2;10;6;4;0;1;2;2;3;1;1;0
KYR;2009;2;10;6;4;0;1;2;2;3;1;1;0
KYR;2010;2;13;8;5;1;1;3;3;3;1;1;0
KYR;2011;2;13;8;5;1;1;3;3;3;1;1;0
KYR;2012;2;12;7;5;0;1;3;3;3;1;1;0
KYR;2013;2;12;7;5;0;1;3;3;3;1;1;0
KYR;2014;2;12;7;5;0;1;3;3;3;1;1;0
KYR;2015;2;12;7;5;0;1;3;3;3;1;1;0
KYR;2016;2;12;7;5;0;1;3;3;3;1;1;0
KYR;2017;2;12;7;5;0;1;3;3;3;1;1;0
KYR;2018;2;12;7;5;0;1;3;3;3;1;1;0
KZK;1995;2;10;4;6;0;0;1;3;2;1;1;2
KZK;1996;2;10;4;6;0;0;1;3;2;1;1;2
KZK;1997;2;9;4;5;0;0;1;3;2;1;1;1
KZK;1998;2;11;4;7;0;1;1;3;2;2;1;1
KZK;1999;2;11;4;7;0;1;1;3;2;2;1;1
KZK;2000;2;11;4;7;0;1;1;3;2;2;1;1
KZK;2001;2;10;3;7;0;1;0;3;2;2;1;1
KZK;2002;2;9;3;6;0;1;0;2;2;2;1;1
KZK;2003;2;8;2;6;0;1;0;2;1;2;1;1
KZK;2004;2;9;3;6;0;1;1;2;1;2;1;1
KZK;2005;2;9;3;6;0;1;1;2;1;2;1;1
KZK;2006;2;9;3;6;0;1;1;2;1;2;1;1
KZK;2007;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2008;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2009;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2010;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2011;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2012;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2013;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2014;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2015;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2016;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2017;2;9;3;6;0;1;2;2;1;2;0;1
KZK;2018;2;9;3;6;0;1;2;2;1;2;0;1
LAO;1995;3;18;10;8;2;1;1;1;4;3;3;3
LAO;1996;3;17;10;7;2;0;1;1;4;3;3;3
LAO;1997;3;17;10;7;2;0;1;1;4;3;3;3
LAO;1998;3;16;8;8;1;1;1;1;4;3;2;3
LAO;1999;3;15;8;7;1;0;1;1;4;3;2;3
LAO;2000;3;16;8;8;1;1;1;1;4;3;2;3
LAO;2001;3;16;8;8;1;1;1;1;4;3;2;3
LAO;2002;3;16;8;8;1;1;1;1;4;3;2;3
LAO;2003;3;15;7;8;0;1;1;1;4;3;2;3
LAO;2004;3;15;7;8;0;1;1;1;4;3;2;3
LAO;2005;3;14;6;8;0;1;0;1;4;3;2;3
LAO;2006;3;13;5;8;0;1;0;1;3;3;2;3
LAO;2007;3;14;6;8;0;1;1;1;3;3;2;3
LAO;2008;3;14;6;8;0;1;1;1;3;3;2;3
LAO;2009;3;14;6;8;0;1;1;1;3;3;2;3
LAO;2010;3;13;6;7;0;1;1;1;3;3;2;2
LAO;2011;3;13;6;7;0;1;1;1;3;3;2;2
LAO;2012;3;12;6;6;0;0;1;1;3;3;2;2
LAO;2013;3;12;6;6;0;0;1;1;3;3;2;2
LAO;2014;3;12;6;6;0;0;1;1;3;3;2;2
LAO;2015;3;12;6;6;0;0;1;1;3;3;2;2
LAO;2016;3;12;6;6;0;0;1;1;3;3;2;2
LAO;2017;3;12;5;7;0;0;1;2;3;3;1;2
LAO;2018;3;12;5;7;0;0;1;2;3;3;1;2
LAT;1995;5;5;3;2;0;0;1;2;1;0;1;0
LAT;1996;5;5;3;2;0;0;1;2;1;0;1;0
LAT;1997;5;5;3;2;0;0;1;2;1;0;1;0
LAT;1998;5;4;3;1;0;0;1;1;1;0;1;0
LAT;1999;5;4;3;1;0;0;1;1;1;0;1;0
LAT;2000;5;3;2;1;0;0;1;1;1;0;0;0
LAT;2001;5;2;1;1;0;0;0;1;1;0;0;0
LAT;2002;5;1;1;0;0;0;0;0;1;0;0;0
LAT;2003;5;1;1;0;0;0;0;0;1;0;0;0
LAT;2004;5;1;1;0;0;0;0;0;1;0;0;0
LAT;2005;5;1;1;0;0;0;0;0;1;0;0;0
LAT;2006;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2007;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2008;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2009;5;1;1;0;0;0;0;0;1;0;0;0
LAT;2010;5;1;1;0;0;0;0;0;1;0;0;0
LAT;2011;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2012;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2013;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2014;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2015;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2016;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2017;5;0;0;0;0;0;0;0;0;0;0;0
LAT;2018;5;0;0;0;0;0;0;0;0;0;0;0
LBR;1995;1;24;12;12;2;3;3;3;4;3;3;3
LBR;1996;1;23;12;11;2;3;3;2;4;3;3;3
LBR;1997;1;23;12;11;2;2;3;3;4;3;3;3
LBR;1998;1;22;12;10;2;2;3;2;4;3;3;3
LBR;1999;1;23;12;11;2;3;3;2;4;3;3;3
LBR;2000;1;23;12;11;2;2;3;3;4;3;3;3
LBR;2001;1;23;12;11;2;2;3;3;4;3;3;3
LBR;2002;1;24;12;12;2;3;3;3;4;3;3;3
LBR;2003;1;22;12;10;2;3;3;1;4;3;3;3
LBR;2004;1;21;12;9;2;2;3;1;4;3;3;3
LBR;2005;1;21;12;9;2;2;3;1;4;3;3;3
LBR;2006;1;20;12;8;2;2;3;0;4;3;3;3
LBR;2007;1;19;12;7;2;1;3;0;4;3;3;3
LBR;2008;1;19;12;7;2;1;3;0;4;3;3;3
LBR;2009;1;18;11;7;2;1;2;0;4;3;3;3
LBR;2010;1;18;11;7;2;1;2;0;4;3;3;3
LBR;2011;1;16;10;6;1;1;2;0;4;3;3;2
LBR;2012;1;16;10;6;1;1;2;0;4;3;3;2
LBR;2013;1;15;9;6;1;1;2;0;4;3;2;2
LBR;2014;1;15;9;6;1;1;2;0;4;3;2;2
LBR;2015;1;15;9;6;1;1;2;0;4;3;2;2
LBR;2016;1;13;7;6;0;1;1;0;4;3;2;2
LBR;2017;1;13;8;5;1;0;1;0;4;3;2;2
LBR;2018;1;12;7;5;0;0;1;0;4;3;2;2
LEB;1995;2;12;6;6;2;2;2;2;1;0;1;2
LEB;1996;2;12;6;6;2;2;2;2;1;0;1;2
LEB;1997;2;12;6;6;2;2;2;2;1;0;1;2
LEB;1998;2;12;6;6;2;2;2;2;1;0;1;2
LEB;1999;2;12;6;6;2;2;2;2;1;0;1;2
LEB;2000;2;12;6;6;2;2;2;2;1;0;1;2
LEB;2001;2;12;6;6;2;2;2;2;1;0;1;2
LEB;2002;2;11;6;5;2;1;2;2;1;0;1;2
LEB;2003;2;11;6;5;2;1;2;2;1;0;1;2
LEB;2004;2;11;5;6;2;2;1;2;1;0;1;2
LEB;2005;2;12;5;7;2;2;1;3;1;0;1;2
LEB;2006;2;10;5;5;2;1;1;3;1;0;1;1
LEB;2007;2;10;4;6;2;2;1;3;1;0;0;1
LEB;2008;2;9;4;5;2;1;1;3;1;0;0;1
LEB;2009;2;8;4;4;2;1;1;3;1;0;0;0
LEB;2010;2;7;3;4;1;1;1;3;1;0;0;0
LEB;2011;2;7;3;4;1;1;1;3;1;0;0;0
LEB;2012;2;6;2;4;0;1;1;3;1;0;0;0
LEB;2013;2;6;2;4;0;1;1;3;1;0;0;0
LEB;2014;2;6;2;4;0;1;1;3;1;0;0;0
LEB;2015;2;5;1;4;0;1;0;3;1;0;0;0
LEB;2016;2;5;1;4;0;1;0;3;1;0;0;0
LEB;2017;2;5;1;4;0;1;0;3;1;0;0;0
LEB;2018;2;5;1;4;0;1;0;3;1;0;0;0
LES;1995;1;13;8;5;0;1;3;1;3;0;2;3
LES;1996;1;12;8;4;0;0;3;1;3;0;2;3
LES;1997;1;13;8;5;0;1;3;1;3;0;2;3
LES;1998;1;15;8;7;0;1;3;3;3;0;2;3
LES;1999;1;11;8;3;0;0;3;0;3;0;2;3
LES;2000;1;11;8;3;0;0;3;0;3;0;2;3
LES;2001;1;11;8;3;0;0;3;0;3;0;2;3
LES;2002;1;14;9;5;0;0;3;1;3;1;3;3
LES;2003;1;14;9;5;0;1;3;1;3;0;3;3
LES;2004;1;13;9;4;0;0;3;1;3;0;3;3
LES;2005;1;13;8;5;0;1;3;1;3;0;2;3
LES;2006;1;11;7;4;0;0;2;1;3;0;2;3
LES;2007;1;13;8;5;0;1;3;1;3;0;2;3
LES;2008;1;12;8;4;0;0;3;1;3;0;2;3
LES;2009;1;11;8;3;0;0;3;1;3;0;2;2
LES;2010;1;11;8;3;0;0;3;1;3;0;2;2
LES;2011;1;11;8;3;0;0;3;1;3;0;2;2
LES;2012;1;8;6;2;0;0;1;0;3;0;2;2
LES;2013;1;8;6;2;0;0;1;0;3;0;2;2
LES;2014;1;9;7;2;0;0;2;0;3;0;2;2
LES;2015;1;9;7;2;0;0;2;0;3;0;2;2
LES;2016;1;9;7;2;0;0;2;0;3;0;2;2
LES;2017;1;10;7;3;0;1;2;0;3;0;2;2
LES;2018;1;10;7;3;0;1;2;0;3;0;2;2
LIB;1995;2;9;4;5;0;1;2;0;1;3;1;1
LIB;1996;2;9;4;5;0;1;2;1;1;3;1;0
LIB;1997;2;10;4;6;0;2;2;1;1;3;1;0
LIB;1998;2;11;4;7;0;2;2;1;1;3;1;1
LIB;1999;2;11;4;7;0;2;2;1;1;3;1;1
LIB;2000;2;10;4;6;0;2;2;0;1;3;1;1
LIB;2001;2;10;4;6;0;2;2;0;1;3;1;1
LIB;2002;2;10;4;6;0;2;2;0;1;3;1;1
LIB;2003;2;10;4;6;0;2;2;0;1;3;1;1
LIB;2004;2;10;4;6;0;2;2;0;1;3;1;1
LIB;2005;2;8;2;6;0;2;2;0;0;3;0;1
LIB;2006;2;8;2;6;0;1;2;1;0;3;0;1
LIB;2007;2;8;2;6;0;1;2;1;0;3;0;1
LIB;2008;2;7;1;6;0;1;1;1;0;3;0;1
LIB;2009;2;7;1;6;0;1;1;1;0;3;0;1
LIB;2010;2;7;1;6;0;1;1;1;0;3;0;1
LIB;2011;2;15;5;10;1;3;3;3;1;3;0;1
LIB;2012;2;14;5;9;1;2;3;3;1;3;0;1
LIB;2013;2;13;5;8;1;2;3;3;1;3;0;0
LIB;2014;2;13;5;8;1;2;3;3;1;3;0;0
LIB;2015;2;13;5;8;1;2;3;3;1;3;0;0
LIB;2016;2;13;5;8;1;2;3;3;1;3;0;0
LIB;2017;2;14;5;9;1;3;3;3;1;3;0;0
LIB;2018;2;14;5;9;1;3;3;3;1;3;0;0
LIT;1995;5;3;3;0;0;0;1;0;1;0;1;0
LIT;1996;5;3;3;0;0;0;1;0;1;0;1;0
LIT;1997;5;2;2;0;0;0;1;0;1;0;0;0
LIT;1998;5;2;2;0;0;0;1;0;1;0;0;0
LIT;1999;5;2;2;0;0;0;1;0;1;0;0;0
LIT;2000;5;2;2;0;0;0;1;0;1;0;0;0
LIT;2001;5;1;1;0;0;0;0;0;1;0;0;0
LIT;2002;5;1;1;0;0;0;0;0;1;0;0;0
LIT;2003;5;1;1;0;0;0;0;0;1;0;0;0
LIT;2004;5;2;2;0;0;0;1;0;1;0;0;0
LIT;2005;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2006;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2007;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2008;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2009;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2010;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2011;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2012;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2013;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2014;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2015;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2016;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2017;5;1;1;0;0;0;1;0;0;0;0;0
LIT;2018;5;1;1;0;0;0;1;0;0;0;0;0
LUX;1995;6;0;0;0;0;0;0;0;0;0;0;0
LUX;1996;6;0;0;0;0;0;0;0;0;0;0;0
LUX;1997;6;0;0;0;0;0;0;0;0;0;0;0
LUX;1998;6;0;0;0;0;0;0;0;0;0;0;0
LUX;1999;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2000;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2001;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2002;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2003;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2004;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2005;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2006;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2007;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2008;6;1;1;0;0;0;1;0;0;0;0;0
LUX;2009;6;1;1;0;0;0;1;0;0;0;0;0
LUX;2010;6;1;1;0;0;0;1;0;0;0;0;0
LUX;2011;6;1;1;0;0;0;1;0;0;0;0;0
LUX;2012;6;1;1;0;0;0;1;0;0;0;0;0
LUX;2013;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2014;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2015;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2016;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2017;6;0;0;0;0;0;0;0;0;0;0;0
LUX;2018;6;0;0;0;0;0;0;0;0;0;0;0
MAA;1995;2;18;9;9;1;1;2;2;3;3;3;3
MAA;1996;2;17;9;8;1;0;2;2;3;3;3;3
MAA;1997;2;19;10;9;1;1;3;2;3;3;3;3
MAA;1998;2;15;10;5;1;0;3;2;3;0;3;3
MAA;1999;2;15;10;5;1;0;3;2;3;0;3;3
MAA;2000;2;17;9;8;0;1;3;2;3;2;3;3
MAA;2001;2;18;9;9;0;1;3;2;3;3;3;3
MAA;2002;2;17;8;9;0;1;2;2;3;3;3;3
MAA;2003;2;17;9;8;0;1;3;2;3;3;3;2
MAA;2004;2;17;9;8;0;1;3;2;3;3;3;2
MAA;2005;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2006;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2007;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2008;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2009;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2010;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2011;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2012;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2013;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2014;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2015;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2016;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2017;2;16;8;8;0;1;3;2;3;3;2;2
MAA;2018;2;16;8;8;0;1;3;2;3;3;2;2
MAC;1995;5;6;4;2;0;0;1;1;2;0;1;1
MAC;1996;5;5;4;1;0;0;1;1;2;0;1;0
MAC;1997;5;6;4;2;0;1;1;1;2;0;1;0
MAC;1998;5;5;4;1;0;0;1;1;2;0;1;0
MAC;1999;5;6;4;2;0;0;1;2;2;0;1;0
MAC;2000;5;6;4;2;0;0;1;2;2;0;1;0
MAC;2001;5;5;3;2;0;0;0;2;2;0;1;0
MAC;2002;5;6;4;2;0;1;1;1;2;0;1;0
MAC;2003;5;6;4;2;0;1;1;1;2;0;1;0
MAC;2004;5;6;4;2;0;1;1;1;2;0;1;0
MAC;2005;5;4;3;1;0;0;1;1;2;0;0;0
MAC;2006;5;3;2;1;0;0;1;1;1;0;0;0
MAC;2007;5;4;2;2;0;1;1;1;1;0;0;0
MAC;2008;5;3;2;1;0;0;1;1;1;0;0;0
MAC;2009;5;4;2;2;0;1;1;1;1;0;0;0
MAC;2010;5;4;2;2;0;1;1;1;1;0;0;0
MAC;2011;5;4;2;2;0;1;1;1;1;0;0;0
MAC;2012;5;2;1;1;0;0;0;1;1;0;0;0
MAC;2013;5;2;1;1;0;0;0;1;1;0;0;0
MAC;2014;5;2;1;1;0;0;0;1;1;0;0;0
MAC;2015;5;2;1;1;0;0;0;1;1;0;0;0
MAC;2016;5;2;1;1;0;0;0;1;1;0;0;0
MAC;2017;5;2;1;1;0;0;0;1;1;0;0;0
MAC;2018;5;2;1;1;0;0;0;1;1;0;0;0
MAG;1995;1;17;10;7;0;1;3;1;4;2;3;3
MAG;1996;1;17;10;7;0;1;3;1;4;2;3;3
MAG;1997;1;16;10;6;0;1;3;1;4;1;3;3
MAG;1998;1;14;10;4;0;0;3;1;4;1;3;2
MAG;1999;1;13;10;3;0;0;3;1;4;0;3;2
MAG;2000;1;13;10;3;0;0;3;1;4;0;3;2
MAG;2001;1;13;10;3;0;0;3;1;4;0;3;2
MAG;2002;1;15;10;5;0;1;3;1;4;1;3;2
MAG;2003;1;15;10;5;0;1;3;1;4;1;3;2
MAG;2004;1;13;9;4;0;1;3;1;4;1;2;1
MAG;2005;1;12;8;4;0;1;2;1;4;1;2;1
MAG;2006;1;12;9;3;0;1;3;1;4;0;2;1
MAG;2007;1;10;8;2;0;0;2;1;4;0;2;1
MAG;2008;1;10;8;2;0;0;2;1;4;0;2;1
MAG;2009;1;14;9;5;0;1;3;2;4;0;2;2
MAG;2010;1;14;9;5;0;1;3;2;4;0;2;2
MAG;2011;1;12;9;3;0;1;3;1;4;0;2;1
MAG;2012;1;12;9;3;0;1;3;1;4;0;2;1
MAG;2013;1;12;9;3;0;1;3;0;4;1;2;1
MAG;2014;1;12;9;3;0;1;3;1;4;1;2;0
MAG;2015;1;11;8;3;0;1;2;1;4;1;2;0
MAG;2016;1;11;8;3;0;1;2;1;4;1;2;0
MAG;2017;1;12;9;3;0;1;3;1;4;1;2;0
MAG;2018;1;12;9;3;0;1;3;1;4;1;2;0
MAL;1995;2;8;4;4;0;0;2;3;1;0;1;1
MAL;1996;2;8;4;4;0;0;2;3;1;0;1;1
MAL;1997;2;8;4;4;0;0;2;3;1;0;1;1
MAL;1998;2;9;4;5;0;1;2;3;1;0;1;1
MAL;1999;2;9;4;5;0;1;2;3;1;0;1;1
MAL;2000;2;8;3;5;0;1;1;3;1;0;1;1
MAL;2001;2;7;2;5;0;1;1;3;1;0;0;1
MAL;2002;2;7;3;4;0;1;1;3;1;0;1;0
MAL;2003;2;6;2;4;0;1;0;3;1;0;1;0
MAL;2004;2;5;1;4;0;1;0;3;1;0;0;0
MAL;2005;2;5;1;4;0;1;0;3;1;0;0;0
MAL;2006;2;5;1;4;0;1;0;3;1;0;0;0
MAL;2007;2;5;1;4;0;1;0;3;1;0;0;0
MAL;2008;2;6;2;4;0;1;1;3;1;0;0;0
MAL;2009;2;6;2;4;0;1;1;3;1;0;0;0
MAL;2010;2;6;2;4;0;1;1;3;1;0;0;0
MAL;2011;2;6;2;4;0;1;1;3;1;0;0;0
MAL;2012;2;6;2;4;0;1;1;3;1;0;0;0
MAL;2013;2;6;2;4;0;1;1;3;1;0;0;0
MAL;2014;2;6;2;4;0;1;1;3;1;0;0;0
MAL;2015;2;5;1;4;0;1;1;3;0;0;0;0
MAL;2016;2;5;1;4;0;1;1;3;0;0;0;0
MAL;2017;2;5;1;4;0;1;1;3;0;0;0;0
MAL;2018;2;3;0;3;0;1;0;2;0;0;0;0
MAS;1995;99;2;2;0;0;0;0;0;1;0;1;0
MAS;1996;99;3;2;1;0;0;0;0;1;0;1;1
MAS;1997;99;2;2;0;0;0;0;0;1;0;1;0
MAS;1998;99;2;2;0;0;0;0;0;1;0;1;0
MAS;1999;99;2;2;0;0;0;0;0;1;0;1;0
MAS;2000;99;2;2;0;0;0;0;0;1;0;1;0
MAS;2001;99;2;2;0;0;0;0;0;1;0;1;0
MAS;2002;99;2;2;0;0;0;0;0;1;0;1;0
MAS;2003;99;2;2;0;0;0;0;0;1;0;1;0
MAS;2004;99;2;2;0;0;0;0;0;1;0;1;0
MAS;2005;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2006;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2007;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2008;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2009;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2010;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2011;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2012;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2013;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2014;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2015;99;1;1;0;0;0;0;0;1;0;0;0
MAS;2016;99;0;0;0;0;0;0;0;0;0;0;0
MAS;2017;99;0;0;0;0;0;0;0;0;0;0;0
MAS;2018;99;0;0;0;0;0;0;0;0;0;0;0
MAW;1995;1;15;8;7;0;1;1;0;4;3;3;3
MAW;1996;1;15;8;7;0;1;1;0;4;3;3;3
MAW;1997;1;13;8;5;0;0;1;0;4;2;3;3
MAW;1998;1;14;8;6;0;0;1;0;4;3;3;3
MAW;1999;1;13;8;5;0;0;1;0;4;2;3;3
MAW;2000;1;14;8;6;0;0;1;0;4;3;3;3
MAW;2001;1;15;9;6;0;0;2;0;4;3;3;3
MAW;2002;1;15;9;6;0;1;2;0;4;2;3;3
MAW;2003;1;15;9;6;0;1;2;0;4;2;3;3
MAW;2004;1;14;8;6;0;1;1;0;4;2;3;3
MAW;2005;1;15;8;7;0;1;1;1;4;2;3;3
MAW;2006;1;15;8;7;0;1;1;1;4;2;3;3
MAW;2007;1;15;8;7;0;1;1;1;4;2;3;3
MAW;2008;1;16;8;8;0;1;1;1;4;3;3;3
MAW;2009;1;15;7;8;0;1;1;1;4;3;2;3
MAW;2010;1;15;7;8;0;1;1;1;4;3;2;3
MAW;2011;1;15;7;8;0;1;1;1;4;3;2;3
MAW;2012;1;16;8;8;0;1;2;1;4;3;2;3
MAW;2013;1;16;8;8;0;1;2;1;4;3;2;3
MAW;2014;1;15;8;7;0;1;2;1;4;3;2;2
MAW;2015;1;14;8;6;0;1;2;1;4;3;2;1
MAW;2016;1;14;8;6;0;1;2;1;4;3;2;1
MAW;2017;1;13;7;6;0;1;1;1;4;3;2;1
MAW;2018;1;13;7;6;0;1;1;1;4;3;2;1
MEX;1995;4;10;4;6;1;2;1;3;1;0;1;1
MEX;1996;4;10;4;6;1;2;1;3;1;0;1;1
MEX;1997;4;9;4;5;1;2;1;2;1;0;1;1
MEX;1998;4;9;4;5;1;2;1;2;1;0;1;1
MEX;1999;4;10;4;6;1;2;1;3;1;0;1;1
MEX;2000;4;7;3;4;1;2;1;1;0;0;1;1
MEX;2001;4;5;1;4;0;2;1;1;0;0;0;1
MEX;2002;4;5;2;3;0;1;1;1;1;0;0;1
MEX;2003;4;5;2;3;0;1;1;1;1;0;0;1
