gname,gid,year,end,duration,base,num_base,mul_bases,EAP,ECA,LAC,MENA,NA,SAS,SSA,left,nat,rel,right,size,peak_size,ercsr,pch,sq,tch,terr_POP,shr_trans,total_atks,total_casualties,endstr,terrctrl,lead_hierarch,drugtk,diversity,kidnap,state_sponsor,num_sponsor,social_service,public_service,num_allies,num_rivals,num_enemies,fate_leader,total_deaths,total_injuries,terr_deaths,terr_injuries,nonterr_deaths,nonterr_injuries,terr_casualties,nonterr_casualties
Shan State Army - North (SSA-N),632,1984,0,14,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1985,0,15,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1986,0,16,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1987,0,17,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1988,0,18,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1989,0,19,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1990,0,20,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1991,0,21,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1992,0,22,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1993,0,23,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1994,0,24,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1995,0,25,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1996,0,26,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1997,0,27,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1998,0,28,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,1999,0,29,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2000,0,30,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2001,0,31,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2002,0,32,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2003,0,33,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2004,0,34,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2005,0,35,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2006,0,36,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2007,0,37,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2008,0,38,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2009,0,39,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2010,0,40,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2011,0,41,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2012,0,42,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2013,0,43,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2014,0,44,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - North (SSA-N),632,2015,0,45,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.03816526663428853,0.0,2.0,4.0,0,,,,0.5,0.0,,,9,,,,,,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0
Shan State Army - North (SSA-N),632,2016,0,46,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,1998,0,1,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,1999,0,2,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2000,0,3,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2001,0,4,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2002,0,5,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2003,0,6,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2004,0,7,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2005,0,8,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2006,0,9,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2007,0,10,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2008,0,11,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2009,0,12,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2010,0,13,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2011,0,14,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2012,0,15,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan State Army - South (SSA-S),633,2013,0,16,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,10000.0,0.0,0.0,0.0,1.0,0.019437027490720956,0.0,1.0,5.0,0,,,,0.0,0.0,,,9,,,,,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,5.0
