country,country_code,happiness_score,year,nattacks,region_txt,fsi,country_code_2,latitude,longitude
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Laos,,4.876,2015,2.0,,84.4,LA,19.856270000000002,102.495496
Mongolia,MNG,4.874,2015,0.0,,57.0,MN,46.862496,103.84665600000001
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
Swaziland,,4.867,2015,0.0,,86.2,SZ,-26.522503000000004,31.465866
